,district,CRIME_YEAR,CRIME_QUARTER,CRIME_MONTH,avg_quantity_crime_in_dist,cameras_in_district,warmth_education_collegeor_above,warmth_family_size,warmth_home_value,warmth_income_household_med,warmth_race_black,warmth_race_white,mean_white,mean_black,mean_hispanic,mean_amer_indian,mean_asian,pct_age_18_24,pct_age_25_44,pct_age_45_64,pct_age_18,pct_age_65_plus,mean_M,mean_F,mean_U,pct_petit_larceny,pct_harrassment_2,pct_assault_3_related_offenses,pct_grand_larceny,pct_vehicle_and_traffic_laws,pct_felony_assault,pct_miscellaneous_penal_law,pct_dangerous_drugs,pct_other_offenses_related_to_theft,pct_grand_larceny_of_motor_vehicle,pct_robbery,pct_burglary,pct_sex_crimes,avg_quantity_crime_in_dist_lag1,avg_quantity_crime_in_dist_lag2,avg_quantity_crime_in_dist_lag0,pct_change_between_crime_months,mean_M_lag1,mean_F_lag1,mean_U_lag1,mean_M_diff,mean_F_diff,mean_U_diff,mean_white_lag2,mean_black_lag2,pct_age_18_24_lag1,pct_age_18_24_lag2,pct_age_45_64_lag1,pct_age_45_64_lag2,pct_age_18_lag1,pct_age_18_lag2,warmth_education_collegeor_above_lag1,warmth_family_size_lag1,warmth_race_white_lag1,warmth_income_household_med_lag1,warmth_home_value_lag1,avg_quantity_crime_in_dist_increased,mean_M_increased,mean_F_increased,pct_petit_larceny_lag1,pct_petit_larceny_lag2,pct_grand_larceny_lag1,pct_grand_larceny_lag2,pct_burglary_lag2,pct_sex_crimes_lag1,pct_sex_crimes_lag2,pct_robbery_lag1,pct_robbery_lag2,pct_assault_3_related_offenses_lag1,pct_assault_3_related_offenses_lag2,pct_felony_assault_lag1,pct_felony_assault_lag2,pct_vehicle_and_traffic_laws_lag1,pct_vehicle_and_traffic_laws_lag2,white_crime_ratio,black_crime_ratio,male_female_ratio,youth_crime_ratio,crime_growth,crime_decline
pct_age_18_24_lag1,0.10099035686798803,0.0,0.2481108728016396,0.2628662563150623,0.4215974945854892,0.022820733531544405,0.0,0.0,0.21858988806402999,0.0,0.0,0.06812050184911891,0.17601296757379387,0.29690932590856234,0.3864879738212881,0.7377705906455034,0.5086137964503811,0.4939659253891145,0.29108353452627084,0.41560666527916834,0.5575769819702561,0.5419803522271137,0.223416569652826,0.32054021604110305,0.12981791185284278,0.15964286863508076,0.3026573913037983,0.4885493714949837,0.265189693009197,0.6388459636989202,0.4465041877422104,0.4998890558811252,0.6210553108801484,0.0,0.6288305132483014,0.5606522288067001,0.4293094733735519,0.5305424480072456,0.677136180770672,0.472555347400202,0.42158097552523605,0.15782975908045566,0.3045777930302774,0.5034176263624607,0.2681890775677039,0.19061074054721575,0.0,0.0,0.532253396727739,0.32859650587584,1.0,0.6567893774455127,0.5031458355684358,0.37992082323869014,0.2603086537626246,0.0,0.0,0.0,0.06815951401363446,0.0,0.20962556708991348,0.19108903220858983,0.21537909731206886,0.0,0.3219330083783273,0.21352596075047417,0.26887591539719186,0.3314475896923051,0.0,0.6147748786018769,0.17050544446144322,0.1086754969278043,0.0,0.5543141920824118,0.4246375399962413,0.6894068709917163,0.8112854382257725,0.11277373836634896,0.0,0.0,0.0,0.2516335584665855,0.0,0.563070920281349,0.5630027476489555
pct_age_18_24_lag2,0.09240446766012657,0.0,0.09332982828462619,0.15255115471548733,0.32936742955608206,0.07500907335894777,0.0,0.0,0.28038383705883874,0.0,0.0,0.10747568110078086,0.15137755586638757,0.2826731830243071,0.29141160111295683,0.8407346633769669,0.6026322366740714,0.4021979239381901,0.17561972917111038,0.48651382935193727,0.5528963405773868,0.5142313765338599,0.0447090917879475,0.305275202763982,0.0,0.025870097069323243,0.3078966152018158,0.4403789276961204,0.13308415081463043,0.6629709423799245,0.36132724447178305,0.398220799884889,0.2140179855640868,0.17737504904137222,0.4950065472345909,0.6567031300589579,0.6476855649040917,0.572770117208098,0.4207250289536726,0.6021293122235182,0.3294384506568331,0.0,0.18982155334290401,0.1785172251457072,0.0,0.0,0.0,0.08813892991999506,0.8644501044332633,0.40631415034384893,0.6567893774455127,1.0,0.36448458695393754,0.560889522325863,0.0,0.08658637851547292,0.0,0.0,0.10746718112531481,0.0,0.2746702743723532,0.08244525817193862,0.0,0.06339244580760509,0.47558006677093784,0.27582020217478653,0.35770938577739064,0.4341788322658204,0.0,0.6952548643148623,0.11405361689482219,0.020561396415660203,0.0,0.3590435997557143,0.7632508858879855,0.2539398638301828,0.7228897874451081,0.0,0.07509442990407836,0.0,0.0,0.16267770309538293,0.0,0.5314291792773849,0.531388987156778
pct_age_45_64_lag1,0.0,0.0,0.5230267907966417,0.35141891800027414,0.46127015385249437,0.0,0.07131920114690135,0.044596670165114115,0.13336027595772537,0.15477550913903496,0.0648114718064694,0.11438607338219933,0.2312993632901948,0.3322061448330181,0.36109052161609273,0.5061620235821525,0.4829585856333831,0.4720202156959066,0.41717120474042274,0.509972710681958,0.4353042872093444,0.4998765004299968,0.2598346338259073,0.35739967154434793,0.28499676581770855,0.19549304876098314,0.3943646715154519,0.42731462466001474,0.2981920714599207,0.4277985522771348,0.584415770845113,0.4679584926733613,0.0,0.17963419015648363,0.41248802085478137,0.4869542727684492,0.49612310794370623,0.3768099618703114,0.6202198552957704,0.4155459937652505,0.46126512830440664,0.15630835797040643,0.4538598198745148,0.5440178450917775,0.35676507426799287,0.2470023453145348,0.034489581256878225,0.1863364581406136,0.22965275040837904,0.42873383196323334,0.5031458355684358,0.36448458695393754,1.0,0.38786404898018295,0.05981517148257916,0.19086745340725333,0.07130054906970368,0.04459028658989368,0.11438611429226138,0.15476662807190358,0.14804634424635707,0.21077576940713602,0.14177726397249865,0.15281357135917614,0.49505404613337667,0.26471482491382314,0.33129175202423256,0.3664872896175106,0.0,0.40371822007807556,0.3372016159767836,0.16485672717134542,0.03300299338526987,0.4941388767603287,0.40266190896656107,0.7280426120270911,0.1282782933932643,0.0,0.08360750246038921,0.145548495263697,0.16637574226612326,0.22858668393854728,0.1967434028483694,0.5026605094733195,0.5026111791918325
pct_age_45_64_lag2,0.05670847904861631,0.0,0.20862066446200134,0.2164068722003147,0.30667711442191564,0.09183695061811098,0.09446137727097184,0.06366333805523784,0.1587961906144912,0.11384640498152292,0.008616585949499538,0.08551082236952418,0.17721941995702842,0.2579969359154837,0.3127052571646344,0.4751597600493586,0.49227867523837754,0.40276973092841645,0.20780738972214963,0.30746274881753666,0.4227814560899421,0.39829114765253854,0.1697387065720885,0.2560039067773236,0.1655954297172292,0.13697699939174934,0.28073837263008933,0.3059890247357968,0.22573615722652135,0.3645269866634362,0.34446966233852233,0.48747023726588257,0.1597600847258476,0.08233421178922841,0.3604053169472785,0.36593879565898957,0.312894209301361,0.3068867145816824,0.30009825518138467,0.6756782016424051,0.3064618420757163,0.03138881289803229,0.21722328979612912,0.2615428718182501,0.2625238082308062,0.11140326817888263,0.0,0.0,0.39234535276515664,0.3489696546229751,0.37992082323869014,0.560889522325863,0.38786404898018295,1.0,0.0,0.032891341238019005,0.09446933207999027,0.06365187911804661,0.08550756489422336,0.11388249270712392,0.1663674466274721,0.12302788194442074,0.041654362002541,0.05743427253492793,0.30707415652430115,0.5717637655305197,0.1752076004177551,0.31316988269895146,0.0,0.4199035844674831,0.12289356507158757,0.0,0.13241923265855227,0.5867083160196985,0.45281608818658814,0.36161892518405125,0.240755615793197,0.035631855596240505,0.0,0.09403797138637636,0.0,0.10609281885399349,0.021063079490553298,0.31131220596646214,0.31132643379223
pct_age_18_lag1,0.16077698841070232,0.0,0.20993107786903126,0.21407658117695733,0.12447857779508949,0.0,0.08580307540981363,0.0,0.0,0.0,0.025039974906738288,0.0,0.0,0.062435023565283396,0.13062935388041572,0.0,0.17701478838085072,0.11200883879363069,0.0,0.21854862176614512,0.15225540719542832,0.0401395303967727,0.0632308237236579,0.138609007610186,0.1204230759428058,0.15277155641623333,0.10657807699114669,0.16938218534650415,0.10093107770701501,0.0,0.2621874107386541,0.0,0.0,0.0,0.1766704178651338,0.10035910897714292,0.04905679249820431,0.18234733767197064,0.19117662474467273,0.0,0.12447895918159058,0.21852387950506735,0.19558415230093193,0.2023970920689447,0.1710815533132539,0.14720369499766256,0.18009841454024428,0.10875315468255863,0.1502255226113793,0.1399203702700843,0.2603086537626246,0.0,0.05981517148257916,0.0,1.0,0.04900749019276766,0.08580305133241693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09367551536440737,0.09407980781820774,0.08626518593710478,0.0,0.0,0.2673592108722632,0.0,0.0522407749874938,0.0,0.08523577322340116,0.0,0.2649067067428964,0.0,0.0,0.0,0.0,0.10003728080752114,0.17451246186672806,0.10379242033273912,0.216015989710483,0.21601594741349053
pct_age_18_lag2,0.18139162394444203,0.0,0.16712012404375137,0.10949196336854318,0.1295217238787477,0.0,0.05045830711849517,0.0,0.0,0.0,0.0,0.0,0.03386552311888543,0.10530581020793481,0.1699976217637889,0.0,0.2377419367066887,0.09462990798178311,0.0,0.22386121833316794,0.12740902498797757,0.16910077408212446,0.0544858606481381,0.16878556210984458,0.0545538768675751,0.0,0.14555124400731112,0.10680784956151053,0.20683651882640666,0.19090241506716915,0.2761211648543699,0.14825488271141865,0.0,0.07016310525901795,0.0,0.011523801797668523,0.0,0.2046132752816597,0.033028821946848905,0.19949967485438086,0.1295214763167845,0.0,0.07264011468544167,0.0,0.0,0.0,0.1424885891530764,0.0585643857196941,0.13376470299728535,0.0,0.0,0.08658637851547292,0.19086745340725333,0.032891341238019005,0.04900749019276766,1.0,0.05045832518262026,0.0,0.0,0.0,0.0,0.10163629877730442,0.0,0.0,0.20379546031372675,0.10399808118502925,0.08358808375761212,0.0,0.0,0.0,0.270282067579969,0.0,0.0,0.09205272871556802,0.0,0.0,0.0644434728904188,0.0,0.0,0.07826631091548575,0.0,0.0,0.0,0.170432850625903,0.17043313838147872
warmth_education_collegeor_above_lag1,0.6843245541505968,0.36794136316484216,0.0,0.0,0.0,0.8370933683842887,1.0,0.9555068404045035,0.8316481640339918,0.9845852483704558,0.9119982333351709,0.8546231199527091,0.456664776978554,0.3565147199857953,0.2778816264473635,0.0,0.18472129813637875,0.0,0.0,0.0,0.05605838361389289,0.0,0.0,0.0,0.20885930639079509,0.16704291660853346,0.04482931576470201,0.0,0.25752170624476256,0.0,0.08575341742941299,0.0,0.15144539532664958,0.12557327425556897,0.0,0.0,0.0,0.0,0.08387978324645977,0.09647875612693801,0.0,0.0,0.06306057931896751,0.06616901731491262,0.14248005712455386,0.0,0.282373419406244,0.0,0.40047016379303285,0.3442766236613088,0.0,0.0,0.07130054906970368,0.09446933207999027,0.08580305133241693,0.05045832518262026,1.0,0.955507707387838,0.8546399451816004,0.9845816181358442,0.8440498665028217,0.0,0.0,0.0,0.21073600726422936,0.09962843288480631,0.2567971922976671,0.16685759881980292,0.0,0.0,0.0,0.1255709595653308,0.06591740003214072,0.0,0.0,0.0,0.0,0.0,0.0,0.3450030337313289,0.33845279687643204,0.15778366183435943,0.0,0.0,0.0
warmth_family_size_lag1,0.6915981534179307,0.655217561580433,0.0,0.0,0.0,0.8263528007728603,0.9555077219640223,1.0,0.8318661810016761,0.960291345568296,0.8927636886833993,0.8354985268580188,0.29676447627119285,0.36661666798444836,0.29115931044378857,0.0,0.19150281012941342,0.0,0.0,0.09423316351079267,0.0,0.17766941511787135,0.15202989971297642,0.05626869462555152,0.21220648240252785,0.0,0.0,0.0,0.15344537372758205,0.0,0.0682189923190159,0.0,0.12199038906034562,0.13909494472117456,0.0,0.11507958172711454,0.15264891521054608,0.0,0.0,0.0,0.0,0.0,0.1261777761842851,0.06495402349150534,0.19886524476268372,0.0,0.17242467304777098,0.0,0.29433589491514434,0.327097524272932,0.0,0.0,0.04459028658989368,0.06365187911804661,0.0,0.0,0.955507707387838,1.0,0.8354606047456438,0.9602932126286438,0.8231130641166486,0.0,0.0,0.0,0.0,0.03610635988965619,0.11004105931175495,0.0402362203405688,0.0,0.0,0.0,0.1062794681356311,0.11186077150593368,0.0,0.0,0.120074189748239,0.0,0.029646254450234027,0.03422698891766692,0.2580758663198617,0.3669294848746322,0.21287495240820323,0.09460734109005271,0.0,0.0
warmth_race_white_lag1,0.6329292494817096,0.4054223943505294,0.0,0.0,0.0,0.6533361758683998,0.8546282165523512,0.8356507827255242,0.9499932463002725,0.8546610025303532,0.8678896855288322,1.0,0.1406355471331755,0.28244528857406825,0.2714638153062569,0.0,0.0,0.14013628951412233,0.0,0.1405433394237563,0.07612576525203403,0.0,0.0,0.0,0.09232146486978081,0.09955587151984409,0.0,0.0,0.13874589493717965,0.1278169479577053,0.0,0.07760682113306426,0.17732034440502684,0.07222981280053939,0.0,0.05472923942590927,0.08710369276928452,0.0,0.0,0.07243755412520016,0.0,0.0,0.0,0.07789719782153222,0.07679955526823952,0.0,0.0,0.0,0.1344014064713137,0.27229711432763004,0.06815951401363446,0.10746718112531481,0.11438611429226138,0.08550756489422336,0.0,0.0,0.8546399451816004,0.8354606047456438,1.0,0.8548119030569735,0.959239166414513,0.0,0.0,0.0,0.01777148623222103,0.04847363480130137,0.15865046266303756,0.12491961810674486,0.0,0.0,0.0,0.12154756692943795,0.13744759442469176,0.0,0.0937529544250172,0.15160587447360613,0.1310088022714641,0.0,0.0,0.08354884363855776,0.25055197072629354,0.0,0.0494284952795694,0.12993454377219674,0.12989979138587707
warmth_income_household_med_lag1,0.7076199289786917,0.40793723144228133,0.0,0.0,0.0,0.8408902982921532,0.9845809596444735,0.9602934421958546,0.8455935624781357,1.0,0.9093071107298701,0.8547495628058115,0.35998989664531433,0.40749049497109946,0.2622563176749458,0.0,0.29853081729198155,0.0,0.0,0.18014052554301616,0.08944459187101866,0.05171683104968044,0.0,0.0,0.18770852698351528,0.0,0.10903438442936572,0.0,0.20614213146402224,0.0,0.031077128995871717,0.0,0.09781920795631495,0.0,0.0,0.0,0.0,0.0,0.10519739014969205,0.09270713986806503,0.0,0.0,0.0,0.13299650474203778,0.1266391202193053,0.0,0.2588430483196123,0.0,0.35311617767134834,0.37929686389891587,0.0,0.0,0.15476662807190358,0.11388249270712392,0.0,0.0,0.9845816181358442,0.9602932126286438,0.8548119030569735,1.0,0.8568706316817358,0.0,0.0,0.0,0.0,0.0,0.22050810397978501,0.18356152381455038,0.0,0.0,0.0,0.10763163985499331,0.05787533223441595,0.0,0.025471325531543333,0.0,0.0,0.0,0.0,0.2716408136959679,0.366021017114206,0.25803529683320947,0.14575026001842695,0.0,0.0
warmth_home_value_lag1,0.7105878017962097,0.3578458465801591,0.0,0.0,0.0,0.6897375885095653,0.8442003620389403,0.8230432977888128,0.99988011187568,0.8567041488138148,0.8382786443950617,0.9592487751908422,0.16390032957811365,0.2796755240091191,0.22667045851246884,0.2510341010562761,0.15010314456055246,0.21112322379510623,0.0,0.13319560326495805,0.0,0.14413484651018071,0.0,0.12908802726393387,0.03451927388847976,0.0,0.06584790675684568,0.06975321458274049,0.12015915927040431,0.01143778184168287,0.03212862077675308,0.0677105657973424,0.1612496673473008,0.0,0.0,0.105059437223199,0.1738351748770354,0.0,0.04270156181271946,0.16010766013498917,0.0,0.0,0.0,0.1413736449434244,0.0,0.0,0.0,0.0,0.1728445194697321,0.2816660984556299,0.20962556708991348,0.2746702743723532,0.14804634424635707,0.1663674466274721,0.0,0.0,0.8440498665028217,0.8231130641166486,0.959239166414513,0.8568706316817358,1.0,0.0,0.0,0.0,0.07487286261246795,0.10233457585654897,0.10663692504442422,0.0,0.0,0.0,0.0,0.08525343442259271,0.09579407035337055,0.07288072347533545,0.18418190034432036,0.11470844667020677,0.2067377832204009,0.0,0.0,0.10788002239853747,0.29967112691893083,0.0,0.0,0.0,0.0
avg_quantity_crime_in_dist_increased,0.0,0.11466952907895217,0.7011667596194424,0.6777161148694705,0.61823558890548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5028623076291676,0.4835926703918963,0.5500693942452817,0.08585081702750245,0.513303908696912,0.3371215572679767,0.5907884336459589,0.5193634252260967,0.23821177263975207,0.16986996696222365,0.5809335666873341,0.5782565489925547,0.5720522267975126,0.5576848930667593,0.5677426505755179,0.3571742695686776,0.6466741494585871,0.15319287421989647,0.40466046833476416,0.20294814509050466,0.06658615167777143,0.035256466912331204,0.2834899808330725,0.12191093867378201,0.20142277159645378,0.41065501528033876,0.3490331281278292,0.2292350911295109,0.6182354109677556,0.2811310880617023,0.22041279597989502,0.14102244997544816,0.0,0.2627198124708082,0.4114149352354508,0.3418558756099351,0.2407531942894222,0.13237880344793748,0.19108903220858983,0.08244525817193862,0.21077576940713602,0.12302788194442074,0.0,0.10163629877730442,0.0,0.0,0.0,0.0,0.0,1.0,0.27334716926978975,0.35752569413924024,0.0,0.11836170062268783,0.09627212941541867,0.10761173162707645,0.0,0.1163941306919886,0.054509335247246334,0.0,0.0,0.12735473387678672,0.08270153567255444,0.17740057263444528,0.0,0.06110582357368591,0.0,0.41432452762151306,0.42018150747463084,0.5412480934698433,0.25488547049474974,1.0,1.0
mean_M_increased,0.0,0.0,0.20129211125961607,0.32719630086175494,0.10793461665148527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06528547875088406,0.08205425919928926,0.0,0.1502513748188079,0.20558641329301489,0.18653316230330863,0.0,0.08457069187260084,0.6477348551045647,0.15420382678153857,0.4120980328795332,0.11853775999970247,0.0,0.08581233285557778,0.20658195747316857,0.0,0.12401962580993724,0.0779334070137642,0.13577500523955302,0.0,0.12060607404881958,0.0,0.05358380643469068,0.1543265960277518,0.0,0.0996026341319667,0.10793439100358337,0.0,0.6214500664274455,0.15343351516063125,0.2878509904766307,0.9708427814155843,0.2543465011614304,0.5284622213717963,0.07886716506613888,0.0,0.21537909731206886,0.0,0.14177726397249865,0.041654362002541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27334716926978975,1.0,0.0,0.0778942136396049,0.0,0.17799112853027668,0.0808898052269896,0.0,0.11772590423549169,0.0,0.0,0.0,0.11977083528280692,0.0754681913850459,0.1779368604230216,0.0,0.0,0.0,0.0,0.0,0.5762419574823109,0.12361896718743837,0.16895879667496214,0.16895865903150167
mean_F_increased,0.0,0.08315872540792278,0.39535830793625065,0.36193215133649614,0.28833807082113994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18883646098861473,0.3002667364624068,0.34049668160517976,0.0,0.30562692060926266,0.19937278893637386,0.30521323248000876,0.2540343669003623,0.1375667944701722,0.09002874666646385,0.4144729018488914,0.8919835820005131,0.2841331746165534,0.2179664495406681,0.3450006387479366,0.1731472261129064,0.305610474778833,0.0,0.22041257815534337,0.11444691781585889,0.0,0.02054777588383492,0.01732175360833025,0.0,0.0,0.21235734548544358,0.14203315379350506,0.15457520198494026,0.2883382100355833,0.0,0.22305241238431928,0.3055034096857875,0.20005057234146376,0.3180869768698164,0.998138600196347,0.2788761179481263,0.11479678125932802,0.0,0.0,0.06339244580760509,0.15281357135917614,0.05743427253492793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35752569413924024,0.0,1.0,0.14468346484463587,0.14376593737827523,0.1550085392528625,0.0,0.0,0.0,0.0,0.0,0.0,0.046652027621934364,0.09299421010071555,0.0,0.0,0.0,0.0,0.19743369875964437,0.309099330348777,0.6557680693048386,0.06451271686036272,0.2448763659642949,0.24487631401216298
pct_petit_larceny_lag1,0.10649844398658165,0.0,0.45251522561493984,0.4875579241105013,0.40276230425764215,0.10567761963239332,0.21073605768339929,0.0,0.056389316122198836,0.0,0.0,0.01776720334690587,0.36935652995069695,0.42369474919352224,0.35507604425407546,0.252066476175081,0.3935984202145238,0.3484770084770863,0.4521872697448196,0.5246434961042443,0.32042601678005495,0.21240841587725834,0.33449132670787385,0.4516076892633734,0.3600689499712829,0.45646031824207406,0.62213774705724,0.3817339229112497,0.4035263188668921,0.2629180372309514,0.36149349861532876,0.2842342541948434,0.2549997934143151,0.20854744703282765,0.5062121384324281,0.3785161391214136,0.5069095436102724,0.459809446888957,0.6488292124747433,0.36363232577996446,0.4027614234950099,0.16174095657694587,0.5464546922216176,0.5489396858930533,0.5736682614343157,0.2810130401494735,0.21653756493754117,0.17949469903617532,0.389282806292047,0.39313097475369035,0.3219330083783273,0.47558006677093784,0.49505404613337667,0.30707415652430115,0.09367551536440737,0.20379546031372675,0.21073600726422936,0.0,0.01777148623222103,0.0,0.07487286261246795,0.0,0.0778942136396049,0.14468346484463587,1.0,0.25568559948000685,0.5857389071990402,0.22344812564149313,0.0,0.3787015741027495,0.24690709125326235,0.17441054504452494,0.0,0.4159930730456288,0.35592931927924126,0.28338543764002183,0.24719934393973356,0.08262573622071424,0.0,0.21883679072433065,0.22149119099693643,0.3202263918356021,0.15851080456387612,0.6193839151196483,0.6193845211767588
pct_petit_larceny_lag2,0.1116262105613997,0.0,0.3534334893447062,0.2742912661338214,0.4281039946496663,0.14295460725467687,0.09964440589647196,0.03611994331517862,0.09359777157460393,0.0,0.04959950487431959,0.04845697041430657,0.15916346117177402,0.23681659580569603,0.2817323397613571,0.1166839792789136,0.2871325160797005,0.3709489963439622,0.24808370141004535,0.23859294113483331,0.18261448409602213,0.0,0.154876493245476,0.23393337223806182,0.1595265454998787,0.20885985453419112,0.22439954405152063,0.4169907498399376,0.28236736964424425,0.19921738138185718,0.2858301965159334,0.2378124933967564,0.22673136946170044,0.130521534493904,0.23608551061406907,0.29982318297511695,0.21597693951739078,0.19062690513744265,0.41769750585335924,0.84356630752902,0.4281037611793445,0.20150265330478176,0.19608760785272722,0.2692977238591003,0.26394020748783564,0.12965549878465402,0.0,0.12004181059489163,0.40989974809693347,0.37519337062503266,0.21352596075047417,0.27582020217478653,0.26471482491382314,0.5717637655305197,0.09407980781820774,0.10399808118502925,0.09962843288480631,0.03610635988965619,0.04847363480130137,0.0,0.10233457585654897,0.11836170062268783,0.0,0.14376593737827523,0.25568559948000685,1.0,0.3380898851028048,0.49538444219714217,0.0,0.19605148916973392,0.1523867775318004,0.0,0.29654464727717583,0.2735482194852832,0.28480171195287585,0.21018812727237413,0.3316544519634665,0.06332692482352474,0.22170455485213664,0.1466941334530241,0.1254770432191511,0.16601509084501198,0.0,0.2445597255171408,0.2446388408779709
pct_grand_larceny_lag1,0.19212475273641158,0.0,0.3763421478642777,0.4062692299975468,0.33203547700346725,0.2895046146198925,0.2567968734612657,0.1100410793708654,0.09778013666982756,0.22050828311973916,0.05842315025219386,0.15864885605348303,0.393716457829286,0.23877133640240034,0.3383640640612111,0.13539318259245348,0.5132330225377919,0.24425270833072776,0.38496905558754785,0.45264803973436857,0.18846940571279464,0.1975336261416343,0.31585954407003813,0.40478217639848685,0.31318299331473326,0.3002155187870319,0.44878552956107315,0.24837720512498912,0.3183031859116846,0.2192235437928531,0.31296720281976387,0.3351852752995678,0.3491328174482918,0.09914672418731912,0.23718027359172075,0.3275213193127229,0.3791503334673268,0.46652241539199146,0.706764764823048,0.3244514496064934,0.33210259776764794,0.1425237896106669,0.6098714865236933,0.4133588578239897,0.6578960869368207,0.3423961096092619,0.14282100134198017,0.3935128594049318,0.31662978503434064,0.16768353273474793,0.26887591539719186,0.35770938577739064,0.33129175202423256,0.1752076004177551,0.08626518593710478,0.08358808375761212,0.2567971922976671,0.11004105931175495,0.15865046266303756,0.22050810397978501,0.10663692504442422,0.09627212941541867,0.17799112853027668,0.1550085392528625,0.5857389071990402,0.3380898851028048,1.0,0.3735255542404229,0.0,0.3000501881178026,0.2602734923771231,0.2593773897563777,0.10464206981698082,0.295073958593304,0.20752015377136954,0.24248811828827094,0.05724587128922729,0.0,0.0,0.2680972361608951,0.36302196945473697,0.2649224400700823,0.0730024971289334,0.5176081132652026,0.5176080604209179
pct_grand_larceny_lag2,0.15585142487558748,0.0,0.29280673901668364,0.23968887000358507,0.3230852958666977,0.2872731462314386,0.16685766291443424,0.040236213682994376,0.0,0.18356160142468106,0.0,0.12491604901830283,0.20623607631262325,0.3475031519284714,0.31133634540705457,0.22568199944638093,0.6547219695016405,0.2846439507916135,0.35454386549159234,0.4646246517054794,0.5400388027351889,0.17969799207703482,0.27784586323590904,0.27094871536211473,0.3122530319515383,0.228495849113075,0.25348507582663815,0.41607675169866004,0.26706974454156335,0.23844583963088428,0.3510601298948357,0.3009705668023969,0.3734580729015716,0.0,0.34347815631118306,0.32423262603248787,0.5419025208898135,0.46530071917546656,0.3596398689695791,0.7238378731052602,0.32312365057139175,0.0,0.34292861553964055,0.25951416393538707,0.25682605426850647,0.1369508582526254,0.0,0.0,0.5502029259618033,0.5515649373361604,0.3314475896923051,0.4341788322658204,0.3664872896175106,0.31316988269895146,0.0,0.0,0.16685759881980292,0.0402362203405688,0.12491961810674486,0.18356152381455038,0.0,0.10761173162707645,0.0808898052269896,0.0,0.22344812564149313,0.49538444219714217,0.3735255542404229,1.0,0.29334440108167864,0.3605426819344867,0.8493661429182026,0.37096561253217525,0.3524242639175307,0.2003418653066902,0.4905120491380768,0.28499300957259177,0.23144087893369147,0.0,0.0,0.14783381897112768,0.21094582890359537,0.14453982407596316,0.0,0.24107856801822508,0.24108646196356442
pct_burglary_lag2,0.0,0.0,0.018225389705461826,0.09141717948299455,0.06469006518340684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07078149649640227,0.0,0.0,0.1931445722316207,0.0,0.0,0.0662802069601816,0.12557666735646145,0.0,0.0,0.09574894345371626,0.0,0.16942367919053036,0.008633884115174652,0.0,0.0,0.0,0.21380634011799987,0.0413140996135415,0.0,0.0,0.12014979832123496,0.0,0.05313511594920556,0.07603643568597676,0.09476488377405066,0.10697137720830854,0.06469015611454886,0.15850194113685154,0.06872791763921939,0.0,0.0,0.13251573701004524,0.013226782305896028,0.058141004826970766,0.20556647070036396,0.1849473945890553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29334440108167864,1.0,0.0,0.1870451315064733,0.0,0.0,0.0,0.07751296542729942,0.04718652455115053,0.0,0.0,0.0,0.0,0.0,0.0,0.06490185084306085,0.0854431037044204,0.08544291708661975
pct_sex_crimes_lag1,0.07937952749833427,0.031934580051547694,0.23938541718498588,0.22307525041513268,0.3909204314337343,0.09584277786068415,0.0,0.0,0.0,0.0,0.0,0.0,0.2922068596613029,0.2925629611012673,0.3037863768307325,0.7359431770425721,0.4367608231665243,0.3827483728145726,0.19175923215470292,0.3547760406471524,0.7507885566420816,0.3995644971858946,0.1306905943368766,0.3600561902096697,0.19588735703405097,0.21244377870006065,0.3165329399260366,0.40882051127845226,0.24249150913314352,0.7344111676028653,0.386109094285326,0.5252061408744115,0.21306512085252133,0.22430702225488175,0.4735896967581767,0.45902797568256687,0.4134436838215158,0.41476120358184765,0.6395678593653481,0.37545482654538964,0.39104567334455254,0.0,0.31734525581687056,0.4859886745226779,0.2651250294321144,0.11295103268181497,0.0,0.0,0.6777130279717859,0.3956320098535451,0.6147748786018769,0.6952548643148623,0.40371822007807556,0.4199035844674831,0.2673592108722632,0.0,0.0,0.0,0.0,0.0,0.0,0.1163941306919886,0.11772590423549169,0.0,0.3787015741027495,0.19605148916973392,0.3000501881178026,0.3605426819344867,0.0,1.0,0.307300761107863,0.12205565338995714,0.0,0.6460201251785666,0.2924529188292135,0.35791492049233,0.7670510273810999,0.0,0.0,0.07250084710807338,0.07505483784387443,0.16061441186002856,0.0,0.5488338274484668,0.5489779080396978
