,district,CRIME_YEAR,CRIME_QUARTER,CRIME_MONTH,avg_quantity_crime_in_dist,cameras_in_district,R_avg_education_collegeor_above,G_avg_education_collegeor_above,B_avg_education_collegeor_above,warmth_education_collegeor_above,R_avg_family_size,G_avg_family_size,B_avg_family_size,warmth_family_size,R_avg_home_value,G_avg_home_value,B_avg_home_value,warmth_home_value,R_avg_income_household_med,G_avg_income_household_med,B_avg_income_household_med,warmth_income_household_med,R_avg_race_black,G_avg_race_black,B_avg_race_black,warmth_race_black,R_avg_race_white,G_avg_race_white,B_avg_race_white,warmth_race_white,avg_R,avg_G,avg_B,R_stddev,G_stddev,B_stddev,R_median,G_median,B_median,R_q25,G_q25,B_q25,R_q75,G_q75,B_q75,brightness_avg,dark_pixel_ratio,mean_white,mean_black,mean_black_hispanic,mean_hispanic,mean_amer_indian,mean_asian,pct_age_18_24,pct_age_25_44,pct_age_45_64,pct_age_18,pct_age_65_plus,mean_M,mean_F,mean_U,pct_petit_larceny,pct_harrassment_2,pct_assault_3_related_offenses,pct_grand_larceny,pct_vehicle_and_traffic_laws,pct_felony_assault,pct_miscellaneous_penal_law,pct_dangerous_drugs,pct_other_offenses_related_to_theft,pct_grand_larceny_of_motor_vehicle,pct_robbery,pct_burglary,pct_sex_crimes,avg_quantity_crime_in_dist_lag1,avg_quantity_crime_in_dist_lag2,avg_quantity_crime_in_dist_lag0,avg_quantity_crime_in_dist_lead1,pct_change_between_crime_months,mean_M_lag1,mean_F_lag1,mean_U_lag1,mean_M_diff,mean_F_diff,mean_U_diff,mean_white_lag2,mean_black_lag2,pct_age_18_24_lag1,pct_age_18_24_lag2,pct_age_45_64_lag1,pct_age_45_64_lag2,pct_age_18_lag1,pct_age_18_lag2,warmth_education_collegeor_above_lag1,warmth_family_size_lag1,warmth_race_white_lag1,warmth_income_household_med_lag1,warmth_home_value_lag1,avg_quantity_crime_in_dist_increased,brightness_avg_lag1,brightness_avg_lag2,white_crime_ratio,black_crime_ratio,male_female_ratio,youth_crime_ratio,crime_growth,brightness_growth,crime_vs_brightness_change,crime_decline,crime_lag_1,crime_lag_3,crime_growth_rate_1,crime_growth_rate_3,crime_ma_3,crime_ma_6,date_id,date_index,youth_ratio,elderly_ratio,distress_index,pct_violent_crimes,pct_property_crimes,violent_to_property_ratio
warmth_income_household_med_lag1,0.6858367784787269,0.4259126456762145,0.0,0.0,0.0,0.7357557042300109,0.852180945404801,0.8353954227304955,0.8623676065140097,0.9174549911630178,0.7944218421490611,0.7908844085355814,0.873549974923569,0.9819302107013566,0.8068027304714763,0.8194869114302078,0.8814888625234168,0.8687660729791804,0.8127081917843489,0.8019440940666827,0.8940772368050761,1.0,0.7620522195259669,0.9270858192825937,0.9524722476739953,0.8444016394802929,0.6960932874105018,0.9098888868699584,0.7984314163496414,0.8815987596838997,0.7225059604074926,0.8600403102389832,0.822221068680873,0.7755470196199779,0.7635492914129134,0.7712133747221631,0.8159628339430587,0.8594456067370804,0.814933319883645,0.8146164229080917,0.7661252381950231,0.7540700545301395,0.8451397542364704,0.7500409718476407,0.8474221484614275,0.8598184742393835,0.686971455911864,0.36547169008600106,0.3124128248221567,0.20968150815439712,0.29364964690939094,0.12638911565718267,0.1741326478858473,0.0,0.0,0.0,0.0,0.0,0.0,0.08955851974626595,0.04782031855740046,0.07886854307528403,0.16248079893413914,0.15664028079272843,0.0,0.17004141432063868,0.10238916592353742,0.0,0.0,0.2729449264178307,0.0,0.14935960515838922,0.06479624869942267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027898807919570633,0.0,0.0,0.4321783414465382,0.38039042005806073,0.0,0.0,0.0,0.0,0.11762888880593367,0.09398666594502657,0.9173475599445791,0.9819293547451843,0.8816119292195632,1.0,0.8773961988760903,0.0,0.8598182382728605,0.8589986404948059,0.40955041983215146,0.23558449139030668,0.16403711039390392,0.0,0.0,0.0,0.0,0.0,0.0,0.058003167426746424,0.0,0.04369830321881227,0.20222348755850103,0.3015369078322246,0.0,0.14963325385493265,0.077890444321203,0.03076125650055095,0.3257797486835658,0.06566173808505618,0.0,0.2144377599183797
warmth_home_value_lag1,0.8371057183270827,0.5754930298004239,0.0,0.0,0.0,0.7424462478067032,0.8614697404665838,0.8432665582849302,0.8201358366702981,0.8786098143823424,0.7938478956005595,0.7523575299161994,0.8593239087067857,0.858034991909015,0.8048179832254416,0.8408389162554717,0.7854406456944825,0.9998204901058211,0.8404644560364817,0.7632063133223214,0.7973254438296582,0.8775566009042397,0.8291034337453225,0.8590639352948268,0.8803937763703789,0.7994313332112517,0.8841254602847518,0.8198060149517558,0.7980807079229129,0.9912135054929226,0.7025715464600492,0.6942807641233512,0.6683679120774347,0.7096989493560307,0.7404615389089653,0.7315621783333148,0.727995195424024,0.7005807506467664,0.7078657265942587,0.7129306633339129,0.7617592392532818,0.7270611404512545,0.6876377088246858,0.7385248319068762,0.6835022918817628,0.6738797526422313,0.8354979411153847,0.30379253000414513,0.26180347076361965,0.18351334622850707,0.2653197832676401,0.11112550347651415,0.06427629837334999,0.19871372506664411,0.0,0.09840428303951809,0.0,0.0819291430653322,0.11824223335215972,0.04365156473635834,0.1981590565235294,0.0,0.09932679776478544,0.17210108492370788,0.11577346551112354,0.29763264484955654,0.0666678754537665,0.13052137067311526,0.14002314371376726,0.11116904483288174,0.0,0.22854977722265152,0.20721314239633087,0.023715997991857297,0.14463522887511165,0.15951022251359126,0.0,0.0,0.0,0.07626283421352575,0.12708500884113452,0.18728316587151395,0.15012992765527017,0.1636117759597822,0.07802003208491919,0.28714228485888,0.245523647077304,0.0,0.11709970697060398,0.0,0.11829243983415168,0.0,0.0,0.8784774014309558,0.857999193153155,0.991206151729343,0.8773961988760903,1.0,0.0,0.6736940403430481,0.6718079979372432,0.22008241765154365,0.23862117801940694,0.0,0.0,0.17375153417702285,0.08727888634162198,0.030414675798814222,0.17373281752687295,0.14457834423409155,0.22977951834620491,0.0,0.0,0.2559463943461711,0.2934654753355216,0.0,0.196183268195589,0.0226332966888539,0.0,0.3495850137731542,0.12842907920097757,0.2020764990624935,0.2002281458744958
avg_quantity_crime_in_dist_increased,0.0,0.13125886109505125,0.7137970285859043,0.6689945155694026,0.6344807723434317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49202805441945224,0.5123269245882262,0.2828105254450812,0.5487546985869947,0.09670428384463621,0.4834864030096367,0.32113959146210846,0.6311516682008967,0.5140200727078411,0.38821459176496326,0.04436954297123733,0.5994724868177511,0.47413921273008375,0.6044577804127117,0.5554292584310319,0.4349792317040057,0.3647450605740909,0.6943720867081542,0.016804696716828053,0.2838668272696945,0.2943272873803421,0.0,0.044800225237864845,0.18348151018405834,0.20763490295437562,0.4008081422508679,0.4404906582853629,0.32104800274654743,0.23073323941971272,0.6344805593969628,0.3662567260971722,0.3587610844728475,0.23591519606801362,0.12868629617993285,0.0,0.306378235204513,0.47355694182705677,0.3652362145962384,0.1615441153429277,0.0,0.09043427901404699,0.0,0.23129048567162275,0.16361144822646323,0.0,0.13832672640913452,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3127649072146426,0.5059887065211055,0.5440327614959667,0.19551450426165304,1.0,0.0,1.0,1.0,0.3210473457131962,0.17987109648531188,0.9993403641994959,0.6659562163937479,0.5482988340120246,0.3836324938376901,0.6314617969594849,0.6825963123705423,0.35570685223108706,0.10119529423929101,0.8083376655186821,0.6201356306318171,0.6426876503077041,0.3680981330979071
brightness_avg_lag1,0.5774071814574272,0.3351281898884734,0.0,0.0,0.0,0.7672466806578746,0.7579675727403196,0.7605944459993743,0.7443003643332631,0.7097964906125133,0.7679191378217503,0.7405619872477094,0.7497706667548453,0.8515333539693088,0.7795710085090405,0.7670902162204086,0.7991831063270062,0.6682076951497209,0.7593444771873206,0.7136727330122561,0.7234577787823753,0.8598179955145637,0.7826152706527025,0.8302360584401124,0.8621643079838146,0.7404222753721215,0.7249206025776277,0.9019294003661207,0.7157546277803303,0.6796943807611937,0.8891130571879929,0.9951514757489771,0.9592744538518112,0.773474542440014,0.7555819334388142,0.740853233543524,0.866321146266716,0.9771582519053285,0.9732985756526069,0.8376902260209291,0.8506840201393603,0.8722480081995602,0.9334224676424105,0.7802730770887115,0.8742921784043132,1.0,0.7575356973763787,0.19576725872103745,0.2047664360865098,0.15423640670516778,0.1796739430754812,0.05947141299645942,0.15389323597597593,0.0,0.0,0.0,0.0,0.0,0.11687181134714363,0.0,0.03214090807904065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08720687722637022,0.24974073526528648,0.05786434241785633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1687553384934547,0.0,0.05780445240013356,0.055511693094641615,0.0,0.0,0.2066184195994242,0.30134916374391196,0.0,0.0,0.10781986742894104,0.15699494096698938,0.0,0.0,0.7097643819999562,0.8515335446569585,0.6796710615046572,0.8598182382728605,0.6736940403430481,0.0,1.0,1.0,0.24866211204017696,0.19236494635990042,0.08659110414285107,0.0,0.0,0.21073418139506947,0.0,0.0,0.0,0.06829769323531418,0.0,0.0,0.0,0.2805286452094908,0.0,0.0,0.06865531514798516,0.0,0.0,0.0,0.0,0.06082616991573403
brightness_avg_lag2,0.5735836089847903,0.3254239557577179,0.0,0.0,0.0,0.766406084688246,0.7563184207956405,0.7588388738097551,0.7429860398535932,0.707610709209461,0.7667509287598427,0.7399076258359988,0.7486013986676112,0.8509770381394882,0.7788177852640737,0.7663533794498518,0.7986688821212903,0.6660023422999437,0.7583511566156829,0.7121556341482669,0.7227322164330976,0.8589983858763329,0.7817030901999437,0.828697590825202,0.861024621435468,0.7385351936808946,0.7238307491423661,0.9012062284059373,0.7143162490618439,0.6778788323893175,0.8884585311890003,0.9950848333701989,0.9591098698188802,0.7721728247384887,0.7533906588117208,0.7399010335251159,0.8662095071423372,0.9769492474602467,0.9731815783334714,0.8376439537308089,0.8501103453282074,0.8717391617220178,0.9329456087882589,0.7791460931394781,0.8740695892246241,1.0,0.7568677939067402,0.2356855999852986,0.19951931583599586,0.1511395931542164,0.17371316650557145,0.06200907263721154,0.15933542799594502,0.0,0.0,0.0,0.0,0.0,0.03187899179883317,0.0,0.0,0.0,0.030086501626517284,0.0,0.0,0.0,0.0,0.0,0.043542910861488766,0.23905504812378886,0.06771111491760053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153135333451771,0.0,0.0,0.046931377429892646,0.0,0.0,0.2066183506258102,0.3013489312364001,0.0,0.0,0.10038678536662393,0.15698326810206994,0.0,0.0,0.7075872053048483,0.8509777648890742,0.6777284454079164,0.8589986404948059,0.6718079979372432,0.0,1.0,1.0,0.29839211406114585,0.17630570402207496,0.07784819186386324,0.0,0.0,0.18798955935937597,0.0,0.0,0.0,0.06828708741488984,0.0,0.0,0.0,0.28052825678180837,0.0,0.0,0.09318949218303856,0.0,0.0,0.0,0.09317391219485162,0.0
white_crime_ratio,0.28582369013674186,0.0,0.3734850418427558,0.3264471885454499,0.7653758714533851,0.19434345249670998,0.2791502530178511,0.22881407943807813,0.18044712082324235,0.2923418230281755,0.19696269448529952,0.23283158100055165,0.22389041205509108,0.3504101046301524,0.1744261791422179,0.3623532020654665,0.2840252467131277,0.2650921784437185,0.28307909869914877,0.16123692202464582,0.2403962620057756,0.424662366790407,0.3121296671905727,0.24082051270352203,0.3081218653813845,0.2463842766628824,0.1765952503394185,0.38351897688805775,0.2541487940787735,0.24778847505737342,0.17399221055296277,0.3037212202400332,0.19610006961701826,0.22165149324701308,0.29810070819845136,0.2001540571802198,0.2051765734014673,0.2478220376100237,0.17343293661583734,0.21811393978880012,0.22709803303373,0.20317135014725002,0.14341410083093464,0.07530277849484693,0.0,0.235643875037953,0.06241118707384616,0.791809929384839,0.48859380034569133,0.2942781546932622,0.4354406220894347,0.1262649228418124,0.4104045588879766,0.2862226866331054,0.40320071460377926,0.35531425114795395,0.15261467290323924,0.17498834746892697,0.40780865842480213,0.4962916718359932,0.4048164424349061,0.3827768094839586,0.5560564376699748,0.32963097024289884,0.37277324312598226,0.1485411952932995,0.19030321778846174,0.17453326360325758,0.18091842639489766,0.28550756661916704,0.14524875215446803,0.0,0.20342041593262564,0.28693774104003106,0.47103275552630125,0.10241559391937609,0.7653733410673969,0.5044817910558521,0.20184714146539814,0.2866916534142526,0.0,0.24952009584856819,0.21191466060172306,0.2234207720240418,0.21598970363863534,0.342585035479085,0.24318871275903162,0.0,0.0,0.11270718025754507,0.0,0.0,0.16679042425575955,0.27065282897612275,0.3354739479171175,0.20977294174789057,0.40955041983215146,0.22008241765154365,0.3127649072146426,0.24866211204017696,0.29839211406114585,1.0,0.44529467240955883,0.32996253441440576,0.4584149288046927,0.39759530700430484,0.08713426463714818,0.36642448264807753,0.3976368947052961,0.47103317978636344,0.0,0.2664072200259478,0.34617415724654793,0.497875857609027,0.5571766170812995,0.44397790267865644,0.3160528801109336,0.23458665236157114,0.18626363080427438,0.595233397401063,0.3232526433668027,0.38933788701472205,0.2918787952103969
black_crime_ratio,0.28826871136541443,0.3083663914488114,0.41219326232154263,0.5074231840436584,0.6804883635095249,0.332991056777188,0.08885516547433278,0.4054759987978738,0.38080279947424045,0.3445525743874614,0.2112689941342404,0.2517930314626498,0.24515139306743938,0.2745204260756768,0.4228002981249478,0.20625796405812344,0.2662134606082645,0.25310523477062424,0.3525284854040533,0.41279925011144813,0.3221232969736703,0.248321865842836,0.4439018624054287,0.29447129880150913,0.22481955174755586,0.1712647284315804,0.19866540526689738,0.1904343109154217,0.1612008459110813,0.2898018386806213,0.23929858066015494,0.24398641832746168,0.13510369344933965,0.1319490502193122,0.3231536033480383,0.2696177878908992,0.2870151581329367,0.19123936753957835,0.10917355909844623,0.18519177222096733,0.2450903590371587,0.0,0.21924851714961405,0.2329391623187404,0.22485249413491518,0.19275094358007272,0.0742204143476037,0.5444852731910552,0.9093967429322142,0.2536106478978801,0.5816008268587955,0.1370905997968567,0.4739438340019095,0.2523873330825742,0.5322072969290139,0.4901415281560248,0.26944101759761696,0.0,0.5843955218831564,0.4137393802566808,0.5291113739115443,0.5749514864049781,0.39786241039161696,0.27303609352382546,0.4840159601955883,0.0,0.2488934305551452,0.1985962399239821,0.0,0.0,0.2452824999826741,0.0,0.231394351276997,0.3927961478942135,0.3633101844417592,0.1774094799889776,0.6804400688975468,0.40349470691847805,0.3377360641832804,0.3531393052363745,0.08340931807211992,0.4076513136126926,0.16479989927820296,0.3123038296738178,0.20241078305934423,0.14010750144420198,0.29632482732287574,0.0,0.0,0.2042728909378403,0.1688616958527969,0.10766079689294215,0.0,0.33747532978717976,0.2719909583847863,0.28865250267084047,0.23558449139030668,0.23862117801940694,0.5059887065211055,0.19236494635990042,0.17630570402207496,0.44529467240955883,1.0,0.48771641382482517,0.3474322286748966,0.5344542225034048,0.2848459153494952,0.5049627279053702,0.5344537510449294,0.3633072716125669,0.03675644049669793,0.4700326668975423,0.40702570072861244,0.6029008970687538,0.4966706485718441,0.5690231791986311,0.5356486151484111,0.32017112689320176,0.09294636794567172,0.7849581260573664,0.5336456068613922,0.5365459049730397,0.3501003039075918
male_female_ratio,0.18606890217479372,0.2503032728780507,0.45738131843678215,0.5098685007771895,0.622907472149379,0.16007557858362167,0.14812925326118004,0.1908014899300467,0.22176307585216165,0.1940024957008209,0.07343447184778662,0.15412899515375073,0.0,0.2180869664236734,0.1722223832155564,0.06710527658858688,0.20452540387335294,0.09272452110036758,0.070039458667823,0.12986242448304988,0.2692585339601861,0.17147048254699424,0.10325063137169631,0.12407683035562443,0.10866935101197134,0.04952592499199766,0.0754364788092782,0.029250829116191163,0.0,0.14337959559091576,0.15716567106786045,0.07619964044107526,0.08036013539641426,0.15018375915428564,0.21211565006749272,0.23732211899507677,0.2177758397470357,0.17930508042556934,0.0,0.06047231188629955,0.1083196793656767,0.0,0.0,0.0,0.06616157120967114,0.13066463656774868,0.0,0.44473921616712014,0.49162651449649475,0.17097071429517743,0.4802751245853148,0.09120316509155915,0.44179420309441975,0.35560263788264257,0.6635791467211039,0.48762452234026304,0.2948099111478546,0.0621869366779941,0.9061022138865454,0.6369055900549941,0.6683524131079549,0.5084443042328243,0.3767639492852891,0.3139543133672257,0.5569589235571972,0.0,0.34882119496551106,0.24050122651058778,0.0,0.033900619605777255,0.17677787714690485,0.0,0.25955562680752314,0.433617149081311,0.3413770001315308,0.18462306066767786,0.6228707349637496,0.2707202730073256,0.3514944672592385,0.336028326050442,0.15202367605840747,0.2869154601861961,0.7409788955112172,0.8442052277742873,0.5100522920778086,0.0,0.0,0.0,0.0,0.23994139337466372,0.07973059576967663,0.0,0.0,0.1691464250105468,0.2159902320886448,0.13024605063978123,0.16403711039390392,0.0,0.5440327614959667,0.08659110414285107,0.07784819186386324,0.32996253441440576,0.48771641382482517,1.0,0.23898791977848144,0.5516266354994094,0.0,0.5300494360281809,0.5516260966235862,0.3414118817613083,0.04973028709578735,0.451980342009773,0.5325273282786982,0.6141298229229738,0.5966633411530361,0.6724235951648347,0.5424679777638954,0.33228166282722277,0.0,0.7495974614552546,0.5388812283167136,0.5715437249733478,0.376015934199824
youth_crime_ratio,0.16252864284979668,0.0,0.26182880785700074,0.28324953914273193,0.7063338906963572,0.0,0.0,0.12186018918986465,0.0,0.13162993688188043,0.0,0.020074700202179933,0.0,0.1713524045128871,0.1770624833998792,0.0,0.0,0.1171792182442195,0.0,0.0,0.0,0.18525166596814652,0.14308205395568138,0.0,0.0,0.0,0.14795637725722915,0.07370726643818411,0.06873379821942013,0.10943198460266641,0.0,0.0,0.0,0.08029756756427106,0.07338864290052025,0.13163777183673986,0.027303555646632754,0.0,0.0,0.09097457000055448,0.0,0.0,0.1081343260877272,0.04098802479047714,0.040914569525265045,0.0,0.0,0.37729843810875346,0.3328515964277805,0.44197134607626887,0.2514461830643622,0.0,0.34371920692181596,0.884330527608,0.23526752315484373,0.34150783534069956,0.18718819944909998,0.0,0.3338141927733314,0.6251323215761885,0.3948362936911746,0.41529715763892494,0.5322183936239429,0.3135169620215949,0.21113245314842533,0.262694725128547,0.42308481801677184,0.05001002376318766,0.21890155903500264,0.0,0.08009172749658129,0.12246905851956279,0.0,0.3583824376322038,0.4352489497294788,0.18575357550206645,0.7063330673513807,0.41800023895587946,0.17098809428171413,0.10931275096956196,0.0,0.05749198593189725,0.11337997956311528,0.0,0.0,0.32158551224883597,0.1795698815751669,0.0,0.0,0.29893042375139395,0.12209252422108234,0.0,0.05868215902089435,0.0,0.0,0.0,0.0,0.0,0.19551450426165304,0.0,0.0,0.4584149288046927,0.3474322286748966,0.23898791977848144,1.0,0.3559642254866896,0.0,0.25569790692908045,0.3560004826898164,0.4352497254051889,0.06392126485142269,0.34029871376597015,0.1338948301895052,0.473807710787328,0.35444748281057886,0.31244871138830616,0.1746140153547295,0.7650006989012464,0.0,0.464259092485282,0.4035913250263148,0.30435585710098934,0.4317208992514791
crime_growth,0.0,0.046779241644439445,0.5841164778853178,0.6707755801255028,0.7467796958012054,0.0,0.0,0.2535341591815299,0.0,0.19513975007389173,0.0,0.0,0.0,0.041683463528719926,0.2322215877885166,0.0,0.0,0.1845142633588002,0.0,0.0,0.0,0.0,0.24902270960724238,0.0,0.0,0.0,0.2159876726143734,0.0,0.0,0.21125590834661112,0.05973084310074494,0.0,0.0,0.1476291581567321,0.0,0.27016034681836587,0.17574278455115827,0.044846215808541215,0.044441305743827875,0.0,0.0,0.0,0.0,0.0,0.14979571285936427,0.0,0.0,0.5456647653330572,0.6030553058303458,0.4949780636709631,0.6019589858508214,0.0,0.6296288387328565,0.5727481390327015,0.6400373041623086,0.6650779907739596,0.5977895412399843,0.2604717921638632,0.5623555489183664,0.5352135080430824,0.4982787010466584,0.5518007792337546,0.5349459702786364,0.5490745285504159,0.6364743031780793,0.43943547265839134,0.5512334163786153,0.5525095839924458,0.21192633317666823,0.25240352065094235,0.5081149496535305,0.47471586894176493,0.5945864516245728,0.6798878378906388,0.6440555454658463,0.44763428495935864,0.7467722517147963,0.3721409868853785,0.2794758981423321,0.5412564327187334,0.4877288357127162,0.6389560645814346,0.36164962000238904,0.4258614791229788,0.3701643506150723,0.47407625203284537,0.45834529957025943,0.5429625729531057,0.33913825716722795,0.533552023697077,0.301195468131268,0.29850900561315036,0.19847925961159635,0.19513965354865428,0.04168142424111728,0.21130799783142473,0.0,0.17375153417702285,1.0,0.0,0.0,0.39759530700430484,0.5344542225034048,0.5516266354994094,0.3559642254866896,1.0,0.09467051146380734,0.9824898441543236,1.0,0.6439566747611041,0.3754069599061406,0.8636633410295098,0.5481260587385243,0.6966901813259964,0.8168310694737733,0.8047117596973431,0.7958243596977146,0.6184221454636005,0.3116965997363478,0.8624574265596828,0.6416416435453254,0.6099175400008308,0.4310014951222525
brightness_growth,0.12862527089600248,0.0,0.06778655762214747,0.0,0.14801368288243894,0.18061626201061345,0.21440145177456946,0.0785341554808543,0.0,0.0,0.2908638060815623,0.21696899021347146,0.5485378795727198,0.18300735762539277,0.24078883859134598,0.1167833967962934,0.17625923895816892,0.03310765627206324,0.3583046334460893,0.190416140909397,0.13555752567185675,0.0,0.07174032261698554,0.23887816383209104,0.28719101957942184,0.0,0.01815279421310954,0.20275052396877785,0.0,0.24320927545976112,0.33402221539182675,0.20707645597103408,0.3801368167926724,0.2620029533609853,0.2742392742972189,0.24610044424191393,0.36530618592631964,0.21279215359120854,0.2158180431919185,0.3055884004224202,0.4158876679951601,0.414929769353217,0.20970630516343813,0.30754316775376456,0.15585749377442673,0.210810113173991,0.38116792858718,0.4502857939379658,0.21024808817761526,0.0,0.0840191282113008,0.0,0.3126817961368097,0.15677891634353916,0.10507840909122879,0.0,0.09364451273547063,0.0,0.0,0.08013366637932813,0.13451861695487255,0.3123771435750749,0.0,0.0,0.0,0.0,0.17206251272901382,0.0,0.0,0.0,0.0,0.0,0.25539639672992936,0.0,0.16763819581289474,0.0,0.14800077636361517,0.08926710181850347,0.0,0.18127196342978757,0.0,0.0,0.0,0.0,0.19043378746021564,0.2505976567120844,0.1647205520049028,0.0,0.0,0.06642943357100364,0.0,0.061644648147610226,0.0,0.0,0.1829773885869655,0.24324857071825298,0.0,0.08727888634162198,0.0,0.21073418139506947,0.18798955935937597,0.08713426463714818,0.2848459153494952,0.0,0.0,0.09467051146380734,1.0,0.0,0.09467042400279971,0.167639328555516,0.0,0.2152378960809139,0.29124363561855265,0.03430509937798062,0.0,0.09536941980321542,0.0,0.0,0.0,0.1867848486213837,0.0,0.0,0.0
crime_vs_brightness_change,0.0,0.1630841123868084,0.5297838625503579,0.6336221101201175,0.7402912526115155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054278622497644716,0.0,0.0,0.0,0.0,0.1250357887691762,0.0,0.0,0.0,0.0984307236982995,0.0,0.0,0.12483666857041092,0.0,0.0,0.0,0.0,0.0,0.03873193994430083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12443184435955597,0.0,0.0,0.5075473402439018,0.6037252832801293,0.5062602325527398,0.5723655444839798,0.0,0.6908777003771686,0.6019661410567904,0.6216109425558356,0.6667044688397895,0.6446824135987347,0.4022984820227937,0.5689658791581669,0.5356490644402189,0.55941391638229,0.5162747727203644,0.5206145574488811,0.5732284732013772,0.6323703038785028,0.5097976052044231,0.6068004119451365,0.6154430253381384,0.3146286964703891,0.3932780655002523,0.5759163144291325,0.623400645503982,0.6408636392944539,0.7423262316778655,0.6478733859878889,0.4865236105822735,0.7401758061188083,0.27078705941667197,0.2426745567608411,0.5453040183949321,0.5497696887760307,0.5759639988371965,0.2898067710614481,0.24991843654688695,0.3033888693050863,0.38144327796997957,0.3283745400469622,0.5899851656235792,0.21344418959256145,0.5424837117432876,0.3795500419809497,0.29384425250816415,0.2284578205481225,0.0,0.0,0.12484227784418081,0.0,0.030414675798814222,1.0,0.0,0.0,0.36642448264807753,0.5049627279053702,0.5300494360281809,0.25569790692908045,0.9824898441543236,0.0,1.0,0.9824908933094638,0.6478347712698657,0.4440719807596881,0.8769011424464098,0.7064767500588202,0.8243542749121401,0.6800316352396361,0.7300642448169269,0.7727861433727571,0.6741763605068185,0.41670771904136855,0.822336464065484,0.6556226147684817,0.602473893511807,0.4143903086556894
crime_decline,0.0,0.04677927321878497,0.5841190021364602,0.670780459163528,0.7467350104306331,0.0,0.0,0.253534093873603,0.0,0.1951396591317624,0.0,0.0,0.0,0.04167742075810822,0.23222164929818795,0.0,0.0,0.18452977825085992,0.0,0.0,0.0,0.0,0.24902293668191333,0.0,0.0,0.0,0.2159943790166719,0.0,0.0,0.21131913097910818,0.05973082057017917,0.0,0.0,0.1476289841078754,0.0,0.2701602192032204,0.17574273577077984,0.044840925823362306,0.04444557035214288,0.0,0.0,0.0,0.0,0.0,0.1497578343115155,0.0,0.0,0.5456650147427199,0.6030551391339487,0.4949587730798944,0.6019586683481098,0.0,0.6296285599721014,0.5726360086748415,0.6400370566344772,0.6650787799557926,0.5977646253312893,0.2604915267157285,0.5623558094341902,0.5351384948776806,0.49827900138710346,0.5518011253169206,0.5349486006627697,0.5491448239009493,0.6364741484274087,0.4393911206551251,0.5512124296398515,0.5525111016336374,0.2119486223293703,0.25242714303903546,0.5081915499448982,0.4747516930174043,0.5945814394458396,0.6798920254499238,0.6439292421228251,0.4476908905502984,0.7466464328601253,0.37216939363188234,0.27951497317495183,0.5412557445559117,0.4876098529541909,0.6389563520849396,0.36164967252432373,0.4258611782534374,0.370164169202249,0.4740766202760639,0.458345075353352,0.5429622565291665,0.3391291022669767,0.5334509448610908,0.30121693050547754,0.2985086903741329,0.19847957737694027,0.19513977445738812,0.04169111032700183,0.2112986659203907,0.0,0.17373281752687295,1.0,0.0,0.0,0.3976368947052961,0.5344537510449294,0.5516260966235862,0.3560004826898164,1.0,0.09467042400279971,0.9824908933094638,1.0,0.6438814989876548,0.3753618577185957,0.8636630830324729,0.5481211854925213,0.6968490916759311,0.8168304834362133,0.8047121002468616,0.7958236149294369,0.6184221192507238,0.311786634842823,0.8624577217636992,0.6416414693635237,0.6099173708328162,0.43116450313901844
