,district,CRIME_YEAR,CRIME_QUARTER,CRIME_MONTH,avg_quantity_crime_in_dist,cameras_in_district,R_avg_education_collegeor_above,G_avg_education_collegeor_above,B_avg_education_collegeor_above,warmth_education_collegeor_above,R_avg_family_size,G_avg_family_size,B_avg_family_size,warmth_family_size,R_avg_home_value,G_avg_home_value,B_avg_home_value,warmth_home_value,R_avg_income_household_med,G_avg_income_household_med,B_avg_income_household_med,warmth_income_household_med,R_avg_race_black,G_avg_race_black,B_avg_race_black,warmth_race_black,R_avg_race_white,G_avg_race_white,B_avg_race_white,warmth_race_white,brightness_avg,dark_pixel_ratio,mean_white,mean_black,mean_hispanic,mean_amer_indian,mean_asian,pct_age_18_24,pct_age_25_44,pct_age_45_64,pct_age_18,pct_age_65_plus,mean_M,mean_F,mean_U,pct_petit_larceny,pct_harrassment_2,pct_assault_3_related_offenses,pct_grand_larceny,pct_vehicle_and_traffic_laws,pct_felony_assault,pct_miscellaneous_penal_law,pct_dangerous_drugs,pct_other_offenses_related_to_theft,pct_grand_larceny_of_motor_vehicle,pct_robbery,pct_burglary,pct_sex_crimes,avg_quantity_crime_in_dist_lag1,avg_quantity_crime_in_dist_lag2,avg_quantity_crime_in_dist_lag0,pct_change_between_crime_months,mean_M_lag1,mean_F_lag1,mean_U_lag1,mean_M_diff,mean_F_diff,mean_U_diff,mean_white_lag2,mean_black_lag2,pct_age_18_24_lag1,pct_age_18_24_lag2,pct_age_45_64_lag1,pct_age_45_64_lag2,pct_age_18_lag1,pct_age_18_lag2,warmth_education_collegeor_above_lag1,warmth_family_size_lag1,warmth_race_white_lag1,warmth_income_household_med_lag1,warmth_home_value_lag1,avg_quantity_crime_in_dist_increased,mean_M_increased,mean_F_increased,brightness_avg_lag1,brightness_avg_lag2,pct_petit_larceny_lag1,pct_petit_larceny_lag2,pct_grand_larceny_lag1,pct_grand_larceny_lag2,pct_burglary_lag2,pct_sex_crimes_lag1,pct_sex_crimes_lag2,pct_robbery_lag1,pct_robbery_lag2,pct_assault_3_related_offenses_lag1,pct_assault_3_related_offenses_lag2,pct_felony_assault_lag1,pct_felony_assault_lag2,pct_vehicle_and_traffic_laws_lag1,pct_vehicle_and_traffic_laws_lag2,white_crime_ratio,male_female_ratio,youth_crime_ratio,brightness_growth,crime_vs_brightness_change,crime_decline,quantity_crime_pct_change
pct_age_65_plus,0.06610104619646083,0.0,0.0,0.0,0.14939878465168105,0.0,0.16913818500800268,0.1005038665224372,0.0,0.04101387048397625,0.09831882735593242,0.194362970554202,0.08673857150073147,0.0,0.0,0.0,0.088048908871313,0.0,0.0,0.07014631910476529,0.09747257603164401,0.0,0.0,0.0,0.036137978471544395,0.08264876483713678,0.05366750241408371,0.16953717881049796,0.1369263264099227,0.0,0.14631789109349985,0.07576759776428027,0.1365437072514561,0.17903770970347668,0.0,0.0,0.1234638600041516,0.0,0.0,0.0,0.0,1.0,0.06321191081795234,0.0837936930991477,0.15952011603226346,0.18560580913755195,0.20366262969112653,0.13893712095652563,0.22542973465358232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04324168759385936,0.07183369812307448,0.1566953240372421,0.14939934140100994,0.08375646593684176,0.0,0.0,0.0,0.0,0.16501549861346065,0.0,0.3383488133584013,0.09549479398468293,0.01867319247237439,0.0,0.0,0.04774393495169897,0.16215979659008514,0.34875853137246526,0.04101393029243958,0.0,0.0,0.0,0.0,0.16190962824308877,0.09593901432564916,0.0,0.14631772384624786,0.08690989727756104,0.0,0.14708291041984314,0.0,0.10681266371357014,0.0,0.0,0.07933775572204442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23506559498758228,0.0,0.0,0.10977894659247896,0.0662288771991842,0.14554309464256873,0.21319446176422918
mean_M,0.0,0.3304058425749245,0.39512188109576,0.4321978171678408,0.6967005168923337,0.11549092320984973,0.0,0.22974233320332232,0.0,0.0,0.0,0.1141994683485522,0.0,0.0,0.2880385094206365,0.1930133984577104,0.0,0.08698804568794467,0.0,0.0,0.0,0.0410213352125833,0.1915196231970306,0.0,0.0,0.0,0.15157671600596812,0.03782368064986169,0.09745177080607882,0.0,0.043285746281643105,0.11100489179379883,0.5757795549715315,0.42294502761049146,0.4498233503860426,0.0,0.2628035845651959,0.37617276653957576,0.7650719947417021,0.484181854901107,0.2319559517950821,0.06321191081795234,1.0,0.48030554827605504,0.7860109783438851,0.5810059940261884,0.4354747557681232,0.45937133625969445,0.651327559449002,0.1185907134065279,0.2891102484171037,0.3049612486509175,0.19199767277136362,0.09557781789311001,0.42449505831071765,0.18754086837928108,0.11939418214196947,0.34806588625679813,0.3295271219570178,0.26157077800783535,0.6968073618162366,0.4328608681871912,0.36224771728932964,0.2871782477223036,0.29783652738438704,0.7826452998001865,0.46713655542689436,0.5646026652431558,0.07866715804271167,0.26696591442528994,0.1767649860555968,0.09804374994664787,0.18771323975318507,0.3382195594963667,0.15575191206816466,0.14348451861146402,0.0,0.0,0.0,0.041036961887790636,0.0869661592889384,0.6228140221414725,0.754537897075411,0.4065143883355678,0.043281677294421624,0.0,0.24369241874176778,0.19301260699749656,0.36629290379699664,0.2796335813047396,0.11032749579476325,0.19149566156833925,0.46369277578478535,0.1006515867963713,0.04029779240259834,0.2980000900335315,0.36071213477174835,0.0,0.12926266120909144,0.0,0.0,0.6068132387510443,0.9098561886743125,0.3254108964522903,0.0,0.5602162094607774,0.5697115033857757,0.42934930124133497
mean_F,0.1387708279823778,0.09401071774248,0.39860094636306553,0.34111977475635075,0.662829414063597,0.0,0.0,0.0,0.0,0.0,0.1530332432336571,0.0,0.0,0.0,0.0524037759579349,0.07493868265344349,0.0,0.0,0.0,0.0,0.0,0.0,0.056276705755584404,0.0,0.0,0.0,0.1260741061364354,0.0,0.0840754135776348,0.05195426002507744,0.0,0.0,0.4248796199714791,0.6265233536767469,0.6203373625554368,0.0,0.4939165817444826,0.5306272639041252,0.5566914460979054,0.5364855434636364,0.23370880881882958,0.0837936930991477,0.48030554827605504,1.0,0.5137949417857903,0.6122570601761361,0.7547033501261851,0.6128071173084041,0.41438807799269517,0.0,0.4478619102144116,0.30348620046280195,0.1286731107036912,0.18405596200406452,0.20428066109455623,0.22462486423557687,0.2621969189133787,0.6387535406894553,0.27537465812008616,0.24078374109531725,0.6627670874156969,0.1200139194584834,0.281687890651407,0.18761151895618272,0.15611424283843178,0.19723665832699502,0.7197216699767364,0.29189755575210424,0.07516937502733699,0.562338782567383,0.2759068469568215,0.0,0.36246284381297506,0.27965121156614436,0.0,0.0949841044758954,0.0,0.0,0.05194099696642936,0.0,0.0,0.3823411895825225,0.0887263395626616,0.8131340932920608,0.0,0.0,0.22646971152018427,0.0,0.3836434475798852,0.44580256742210167,0.23665779690210884,0.30839426174821505,0.4753664884576963,0.1512342264502115,0.0,0.2576283588660018,0.47283362188992545,0.4232764032795657,0.1599174178009534,0.0,0.058273677225450723,0.4621228393534097,0.6106304155949742,0.6648427109450747,0.17660802345096532,0.7294447985275614,0.6596995913642728,0.5574590169863184
mean_U,0.13239104298806176,0.2994956931546243,0.35993083699241146,0.3303343204747826,0.7014356192867637,0.1476069981079717,0.0,0.0,0.13597191923022073,0.0,0.19462348969752566,0.10946952608011395,0.14664966001757054,0.028912175268133715,0.0,0.034929424589185736,0.0,0.1566703405200958,0.09923015790801114,0.19322209632131138,0.18805533811363784,0.0,0.30679672106402894,0.21000779539395564,0.10464117914091309,0.15556355724590837,0.21058981281305889,0.0,0.19058144537628957,0.12354805098172326,0.07419444039854879,0.10210005169718994,0.5648570926189953,0.37625789120184605,0.4559919844187481,0.1642454844547785,0.340143924584639,0.31629654248298805,0.6430657042048576,0.38749818307778666,0.27754649927998765,0.15952011603226346,0.7860109783438851,0.5137949417857903,1.0,0.6269664025780016,0.4406499753293081,0.5011410455126272,0.7625976398098208,0.0,0.18417159636894004,0.3865054287746815,0.04925707946696035,0.09330442516903413,0.298304271763353,0.29598104879612264,0.2202472152458926,0.3286068982932449,0.31439293532228707,0.2889478857849212,0.7012955841695447,0.3395881130356778,0.421952980330332,0.27741980851176523,0.32161529901672953,0.5052346000204592,0.45167817190457615,0.8282437911817915,0.0,0.4838745588827821,0.16535885211116438,0.0,0.19384668115769,0.06203954587296945,0.12808288980568006,0.22422400120390124,0.0,0.02891983511919,0.12359111246762451,0.0,0.15669085734430627,0.5565403502981078,0.4932028644046434,0.36188465070146003,0.07419747725569943,0.0,0.27132454516147503,0.16187634940740223,0.31640745722645386,0.37410263592083204,0.0,0.12263538259998187,0.6842304416504811,0.10733202238634654,0.0,0.23769681875299192,0.5940590235747524,0.08990204531550397,0.16453697931161695,0.0,0.07786939538649827,0.6220663471438401,0.6890349379876173,0.3659799435367512,0.20104223174323835,0.5950373499793288,0.5391615567843567,0.32849607981447276
pct_petit_larceny,0.10579511205622838,0.2389230384247059,0.4516761199490086,0.4704087918191378,0.6673740611240204,0.19848924634775772,0.0,0.0,0.0,0.0,0.1921118510982334,0.24827008971738107,0.1035615754751867,0.06431151802804586,0.0,0.0,0.0,0.0,0.10238337630905579,0.26498827240610967,0.22961240707352834,0.1696655149247062,0.1472609547161321,0.0,0.007128319776465099,0.0,0.0,0.023688928147825188,0.15854651501939787,0.0,0.0501398393378207,0.10921927299387116,0.5968591698451982,0.3706654767483354,0.4833881343396714,0.0,0.43272249596160495,0.41814066811532624,0.6428299326860478,0.551664373342429,0.20603171870918274,0.18560580913755195,0.5810059940261884,0.6122570601761361,0.6269664025780016,1.0,0.4836026873347381,0.6016380222527365,0.6044556559129035,0.28710441855438434,0.39272874768426075,0.31560274618118567,0.20167531940819367,0.18814452466535056,0.47323453558071915,0.3507567530956553,0.2670498967752925,0.48158646785468257,0.3971508408759134,0.24328433789001266,0.6675286319347574,0.2652922988222364,0.30501080071989334,0.41089460486694707,0.4207216943509599,0.27720391757434837,0.40392674234495973,0.44131292685943435,0.0,0.3442873801738609,0.4239191771997001,0.0,0.2617671503258493,0.0,0.030916943555664583,0.0,0.0,0.06429568266415592,0.0,0.16963884376240437,0.0,0.5525180817298027,0.14868527162979076,0.3387834507685064,0.050138302268557144,0.048951944411129544,0.39326991951431733,0.1646334099862753,0.3608215934889,0.30336287807606355,0.4283098630586293,0.2914931429449321,0.5056669685136649,0.0,0.0,0.3689499844641158,0.10634036532216207,0.0,0.0,0.0,0.0,0.5402412028637776,0.5057904186450655,0.4952186785574266,0.30242104492217997,0.7216978763958555,0.6684916922800959,0.42993398217487505
pct_harrassment_2,0.09226257831918755,0.10883533480076858,0.37130051294128846,0.31667630186231066,0.6507600874533838,0.10713939704807617,0.0,0.06422391074712215,0.058339009219875344,0.0466128325273772,0.0,0.12695916433435941,0.20171460399398616,0.0,0.0,0.07743643933580024,0.0,0.0,0.07524748822836937,0.0,0.0,0.0,0.1303422630270712,0.08357506876352115,0.13861670116688632,0.0,0.10000419229275338,0.24346354337205492,0.0,0.0,0.0,0.0,0.49547323864879245,0.6390770704329969,0.6053073002926198,0.3129508362471286,0.5423125263951212,0.4167068713172187,0.5409050409312387,0.5436588590696576,0.1400544658561879,0.20366262969112653,0.4354747557681232,0.7547033501261851,0.4406499753293081,0.4836026873347381,1.0,0.561041545652765,0.47733714030459057,0.0,0.588266954076535,0.22368460810921797,0.15755100625297855,0.23578452863539023,0.20479364870588357,0.07947025168578414,0.1924644742336533,0.5387770076690854,0.3838193215294126,0.28055323729865683,0.6506798379909793,0.13487963115963525,0.2744486709518905,0.1801072587500283,0.26096334042255925,0.16876059956761347,0.2749274250487749,0.18553399161281875,0.1873285419881157,0.3083865445098701,0.41526829628076484,0.0,0.39226004402657416,0.2530354547313195,0.0,0.22161917865931577,0.04661502931338957,0.0,0.0,0.0,0.0,0.34124631900018054,0.08471374521138951,0.2845274519489389,0.0,0.0,0.24535479563034315,0.29554841231133433,0.3115726745460102,0.28245623095277717,0.0,0.2692057030918329,0.0,0.08113496353250123,0.0,0.2085759859529628,0.13937143813226444,0.9357156793576484,0.0,0.0,0.0,0.47634738934156895,0.3421856025406821,0.6001359430646177,0.20150707908445595,0.4881571782281475,0.47072566704508056,0.5503391411645383
pct_assault_3_related_offenses,0.0,0.0,0.2458424443681946,0.39542506947233863,0.529244138923304,0.08228465106218535,0.0,0.16438020799908856,0.0,0.0,0.0,0.0,0.0,0.042858763133552996,0.12682153295814386,0.0,0.0,0.021551075823924036,0.0,0.0,0.0,0.013824327173503622,0.0,0.0,0.0,0.0,0.06708203672648991,0.0593955546011216,0.0,0.06477258987109095,0.0,0.0,0.45513862084796264,0.40850606527726696,0.29090246037851286,0.0,0.3515502012804454,0.7580803785929972,0.545306958708609,0.48440547074672974,0.18818404871384184,0.13893712095652563,0.45937133625969445,0.6128071173084041,0.5011410455126272,0.6016380222527365,0.561041545652765,1.0,0.4264540642322313,0.0,0.3867005692990887,0.07316891714055869,0.14034724183872474,0.1848125137623064,0.19051781616654825,0.09090411906224281,0.16351851725837097,0.4644671368587227,0.23339720664034186,0.20390944320493692,0.5292094486887459,0.20929826787075695,0.4024247528383165,0.26447897845000085,0.4240488812800072,0.23352086476679984,0.22150414474799127,0.2511836026091186,0.0,0.23340256109931115,0.18784724178806003,0.0,0.3310136487470931,0.3142125407870085,0.0,0.03573776757533158,0.0,0.04286842981212498,0.06476899127902966,0.013822888070235838,0.021552264835526486,0.22379675861340442,0.0,0.12648882364428446,0.0,0.0,0.3182921964037144,0.20189293796742655,0.38333399431012155,0.19880322147044238,0.0,0.1275523659064276,0.4322089552574885,0.0,0.0,0.27884927008107074,0.2176514202691063,0.0,0.08870449458469143,0.0,0.0,0.37247196455284215,0.37030440672856596,0.5750426709029451,0.1247708854063106,0.6780951099363374,0.6573576116768755,0.3613857227209092
pct_grand_larceny,0.21389896560630905,0.23014142953565495,0.357445246477299,0.37508308649237326,0.6922941046732908,0.22373148448640473,0.0,0.17142834041798222,0.0,0.0,0.18231525402837548,0.0,0.17362104886125013,0.0,0.31411930343014277,0.3009586447901675,0.16877565767126068,0.16219824126853377,0.0,0.0,0.10652664282243178,0.0,0.31437961845601026,0.10990241009646963,0.0,0.1009265655229495,0.2027443752972991,0.08292719207380071,0.18233522090647875,0.18418684786100617,0.08891761498670593,0.0,0.6180431799859512,0.4113274744633905,0.5126750173916883,0.1475746248576247,0.3888514262727886,0.1619888790954256,0.6781865036450172,0.3685246965472346,0.13674561233153024,0.22542973465358232,0.651327559449002,0.41438807799269517,0.7625976398098208,0.6044556559129035,0.47733714030459057,0.4264540642322313,1.0,0.0,0.3154146832302255,0.1943252172720838,0.0,0.009358192376529993,0.1692480722801467,0.22130176930617781,0.2709059376871804,0.41499679677320456,0.31459540608077824,0.24732185186440697,0.6921785540415478,0.0,0.34637343695324807,0.07606155827241327,0.31677435203826637,0.4120819555558404,0.36976870683531154,0.523093134915223,0.4933981409489878,0.2585218794016392,0.1540846886161188,0.0,0.20233952910798397,0.2503835644292583,0.08109415829533335,0.059375151334625245,0.0,0.0,0.18425799472694418,0.0,0.1621649537513701,0.631215556320161,0.2276557251523649,0.35892047860355175,0.08891352529533156,0.1242846372461086,0.27508559503896485,0.14336188695581623,0.3683013933926467,0.11712583598530689,0.0,0.17951420611905355,0.0,0.1105040605604568,0.0,0.13214158240372606,0.0,0.2927785414605799,0.0,0.0,0.02992733502225017,0.6044312584055904,0.5208937915786223,0.12243685744492622,0.0,0.6369245505776767,0.5409562315897531,0.3563835294864444
pct_vehicle_and_traffic_laws,0.033473004765778004,0.0,0.2334512286708619,0.14659653342600903,0.07345510525471051,0.10510292074069821,0.11195727371497603,0.011151204362421136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15115092540514036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11943080761009511,0.0,0.0,0.0,0.17902786325120854,0.0,0.0,0.0,0.1185907134065279,0.0,0.0,0.28710441855438434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021045033654540666,0.0,0.07345521080709769,0.1453998170518086,0.0,0.0,0.07259102945944886,0.060815876344792436,0.0,0.3097830429947524,0.0,0.1194583956285652,0.0,0.15675919512880934,0.11011931048701322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872396279676955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19738336925946537,0.12001850872126672,0.0,0.21324337609952973,0.0,0.18513966144797178,0.13771561118865597,0.0
pct_felony_assault,0.0,0.0,0.4203797843361471,0.3253829414582129,0.7509500070230991,0.0,0.15778546937589452,0.0,0.0,0.0,0.0,0.038173368974985945,0.12096942565094447,0.0,0.0,0.0,0.033272583887571386,0.0,0.14457317819093418,0.0,0.04635505380546238,0.15688117555167577,0.0,0.11815142919510598,0.08737416374343811,0.0,0.0,0.06633981811061707,0.0,0.0,0.0,0.0,0.4317115380862018,0.2640272045868781,0.37263077042207526,0.28984227333447027,0.6799232219181405,0.6435588025199529,0.2993071426399363,0.7314659298178949,0.31626285358650924,0.0,0.2891102484171037,0.4478619102144116,0.18417159636894004,0.39272874768426075,0.588266954076535,0.3867005692990887,0.3154146832302255,0.0,1.0,0.0,0.08527370924213216,0.31235859903159907,0.30012137156757146,0.15774008873304957,0.17789705521448618,0.5799572727584112,0.543593056977589,0.3848691475943018,0.7509563627430085,0.15556751997742405,0.222794193732602,0.3787415287123546,0.1747247745021713,0.0,0.22997502512653095,0.0,0.2124091866128274,0.3319553767432976,0.19240764290613194,0.0,0.3832963876413697,0.19140803578219243,0.1218053944693091,0.0,0.0,0.0,0.0,0.1568877042148807,0.0,0.31523871576114637,0.19389802838784428,0.2482214513565969,0.0,0.0,0.48051573841036854,0.30383220385252824,0.3362512477723297,0.20268182854385478,0.0,0.0,0.13208203503192192,0.0,0.0,0.2636635737655884,0.3654907652923727,0.4126368669300874,0.0,0.0,0.0,0.38011570468625544,0.2958833023640469,0.5333371407338681,0.0,0.4903329908001814,0.6263901343133806,0.39176910353462235
pct_miscellaneous_penal_law,0.0,0.0,0.15724226821803808,0.039090241373047396,0.3594316785319165,0.1452154499409685,0.0,0.0,0.0,0.0,0.0905637062593174,0.045984678667282994,0.20317096473551102,0.0,0.15733935268936836,0.0,0.0,0.0,0.13475516538859966,0.1408162359136483,0.13625163852614763,0.0,0.22945299464975122,0.10982716578355181,0.061373169648724225,0.06102217802769604,0.056299433543796754,0.0,0.11570324201519554,0.0,0.04979540114230935,0.06687307182235407,0.3917124358336427,0.2931134557131891,0.15606133288125548,0.0,0.3624376379147489,0.08640942748910081,0.40898959704825677,0.2345879718821532,0.042485310340017665,0.0,0.3049612486509175,0.30348620046280195,0.3865054287746815,0.31560274618118567,0.22368460810921797,0.07316891714055869,0.1943252172720838,0.0,0.0,1.0,0.0,0.0,0.013155681919501252,0.0687441887843009,0.028651106476499287,0.045585060824651615,0.31305642253433913,0.20045109984826415,0.3594307543625035,0.07593675951068977,0.17611155828217562,0.05364453796802231,0.2133534163595969,0.208061640890162,0.18230720800706843,0.1571166199487775,0.234353372026387,0.13396521918749413,0.0,0.0,0.0,0.07617188975838562,0.0,0.2004281112799348,0.0,0.0,0.0,0.0,0.0,0.09517950781461197,0.0,0.0,0.04979541711950023,0.09806748250927526,0.13746117442813452,0.0,0.44106595677735705,0.0,0.0,0.0,0.07326345640992732,0.0,0.0,0.15071973941290748,0.0,0.0,0.0,0.0,0.0,0.40477562842964226,0.2865488172272635,0.19105371967616755,0.13732746252663058,0.055068415848128695,0.0,0.1666652491247051
pct_dangerous_drugs,0.0,0.0,0.0,0.0,0.1535731211760558,0.0,0.10875727841415243,0.23077598511586528,0.1677866306594563,0.0,0.18574746792270008,0.10766168107296141,0.08528084099487439,0.09256353527440214,0.1726828115001147,0.0,0.15197797213508987,0.1372301513177465,0.1999109982894112,0.28366649377979075,0.2528866385538855,0.0735536218542934,0.0,0.21247857804683118,0.11077116919822862,0.12618092717021095,0.11430438876276046,0.12750035192198397,0.19361357895253312,0.19761458622130235,0.14043809420111714,0.16498365869102286,0.041554018618646056,0.16139917535111806,0.11063206564735945,0.0,0.28100359920961043,0.11853268165866082,0.30798508331048635,0.30690936098161903,0.0,0.0,0.19199767277136362,0.1286731107036912,0.04925707946696035,0.20167531940819367,0.15755100625297855,0.14034724183872474,0.0,0.0,0.08527370924213216,0.0,1.0,0.0,0.0,0.0,0.0,0.13356079459402165,0.22482301919990352,0.18417931095322543,0.1535728267692686,0.0,0.10279173913913556,0.07993311345104534,0.0,0.17865192554736423,0.08251353245318166,0.07906148670745564,0.0,0.0,0.0,0.19629030636829023,0.0968124928394497,0.06152884406934914,0.0,0.0,0.0,0.0925637646807773,0.197614403793464,0.07355368271218785,0.13722972797048658,0.0,0.20220461084944297,0.0,0.1404381334322383,0.09988729387984432,0.0,0.09334956347230927,0.0804547580189961,0.12308864405906564,0.08496514683386326,0.01566919676226598,0.0,0.0,0.10584653212101859,0.06375922652112963,0.0,0.0,0.0,0.0,0.0,0.13541113988484937,0.15707100859532422,0.08518903121999497,0.0,0.13410831727484832,0.26444437406342824,0.047242672329756305
pct_other_offenses_related_to_theft,0.22453536157049422,0.0,0.10168801902589562,0.0,0.19680642560033224,0.17217926040993192,0.07731630402558173,0.15264623104811306,0.18912442363475446,0.3009954726890496,0.1390856486006806,0.09382837992023174,0.11928404994879238,0.0,0.21595685283635763,0.2972490946642173,0.26998429979645994,0.12401480772487165,0.10728977626114732,0.21753502400975797,0.2347894702699679,0.0,0.2980294707707292,0.10720127410456565,0.10235982321211223,0.06266167251054919,0.0,0.17133398448971532,0.14134228772843108,0.1674536776940436,0.06634938484139484,0.21747581427359944,0.17040122054603948,0.0,0.1691595873581149,0.0,0.0,0.19385997690008613,0.14769216281554212,0.2249422756052129,0.0,0.0,0.09557781789311001,0.18405596200406452,0.09330442516903413,0.18814452466535056,0.23578452863539023,0.1848125137623064,0.009358192376529993,0.0,0.31235859903159907,0.0,0.0,1.0,0.1684293188809486,0.0,0.0,0.2917960598368544,0.15953938690393976,0.0,0.19680643897256075,0.0,0.09890232926148051,0.1809084256900995,0.3099083198447406,0.11685893105559955,0.249276515160304,0.0,0.0,0.0,0.1241144498835596,0.0,0.41575389032272475,0.08161945728725536,0.0,0.0,0.3009951782259252,0.0,0.1674532517755124,0.0,0.12401472684612731,0.12149512005324165,0.0,0.12272818152348089,0.06634938184161994,0.029109272417897597,0.13697330452315218,0.0,0.27306063799126296,0.0,0.0,0.0,0.0,0.0,0.0,0.05352975652967829,0.0,0.0,0.0,0.0,0.07122965426306627,0.0553984867307154,0.14604513650781825,0.17215723548146258,0.0,0.23218391672818986,0.24345595838736303,0.17642133046886077
pct_grand_larceny_of_motor_vehicle,0.12819396175440737,0.06280766638477725,0.32663172264780616,0.2659141613140394,0.362977580652727,0.047739540546932524,0.10840311942940363,0.10964453406098543,0.12887264278771712,0.0,0.15202809457475377,0.16168348237590882,0.0,0.050948304719365185,0.15760493840033946,0.0,0.0,0.0,0.12417407063546335,0.12706764288869027,0.12832200933381815,0.0,0.0,0.006092057213218799,0.052453983281958085,0.0,0.0,0.12002760045318367,0.0,0.0,0.07851734651232822,0.2194871724922876,0.3455633656588388,0.2143740563050299,0.16686496252479485,0.1684266096076591,0.4017287337297995,0.1764157513551631,0.11222340259124046,0.3693567432110094,0.0,0.0,0.42449505831071765,0.20428066109455623,0.298304271763353,0.47323453558071915,0.20479364870588357,0.19051781616654825,0.1692480722801467,0.0,0.30012137156757146,0.013155681919501252,0.0,0.1684293188809486,1.0,0.09853266438943455,0.0,0.25223790774441857,0.33721204336990274,0.30667524378138905,0.3629776389380045,0.18185820718166035,0.34953080439550677,0.10061908694810788,0.21402661689447858,0.0,0.117793827915294,0.10706751789167945,0.0,0.2574652911714273,0.0,0.0,0.0,0.0,0.021725266859203195,0.03812409166569938,0.0,0.050948342563479326,0.0,0.0,0.0,0.100516938498426,0.0,0.0,0.07851749422320882,0.09719883612038012,0.27770805695117906,0.12421327237506298,0.309076143679655,0.1967530211227598,0.07186309584732503,0.23916979322780613,0.17227315391547363,0.0,0.0,0.08090599316164433,0.31481364664717343,0.03135616947784666,0.0,0.0,0.0,0.30029243449435206,0.20192226038368838,0.2647435041812748,0.0,0.285881157598554,0.3426559655206826,0.2897573094262495
pct_robbery,0.09985096793228163,0.0,0.1022669044582489,0.05402358764621906,0.25723481152594424,0.1363491454144575,0.0,0.25711043596876915,0.0,0.1606533546051577,0.21904629953114993,0.09786345784657276,0.0,0.06915428848139252,0.30951681997853364,0.09078992122455032,0.0,0.2669322224829474,0.0,0.19972980659281153,0.05833038093146823,0.10111893304521631,0.2583938259196398,0.0,0.0,0.0,0.2752383839991338,0.03531647303666079,0.07916291061633778,0.2658112145333676,0.06637782787509149,0.0,0.312718313424521,0.11738882238364588,0.09238009061247139,0.0,0.0,0.12205269863768507,0.1444481363427073,0.34321471804904097,0.05896587640983175,0.0,0.18754086837928108,0.22462486423557687,0.29598104879612264,0.3507567530956553,0.07947025168578414,0.09090411906224281,0.22130176930617781,0.0,0.15774008873304957,0.0687441887843009,0.0,0.0,0.09853266438943455,1.0,0.0,0.14347133031046377,0.08606576009925779,0.3127678178747009,0.25723457251239606,0.0,0.13314907822722025,0.223818928007395,0.0,0.044500615898836283,0.1448812013771187,0.03246631198743106,0.0,0.20410214752728856,0.0,0.04088146832293115,0.0,0.1173634867645914,0.0,0.0,0.16065307530780606,0.06915413510672455,0.26581142341262687,0.10111887309413194,0.26693270176496053,0.11048606111879371,0.0,0.06110545960477298,0.06637792831956676,0.0,0.2300712184991283,0.1628026833459903,0.4903463169918085,0.13494236255369477,0.0,0.505663582592244,0.20542553370842292,0.0,0.0,0.12513216428202803,0.0,0.0,0.0,0.0,0.0,0.0,0.09973178893837115,0.235635047667417,0.0,0.2436960662621419,0.21486361210100746,0.11733351878912031
pct_burglary,0.0,0.0,0.2608868643648933,0.18249835881233475,0.34220128284589024,0.07838383488066952,0.12772500006675616,0.0,0.0,0.0,0.07298394608881571,0.26390783672069246,0.19415464184121753,0.0,0.13444697328924257,0.11011060286759508,0.0,0.0,0.0,0.0,0.0,0.015017736669074529,0.0,0.09215222873215663,0.12741239141459054,0.0,0.0,0.09681960541680465,0.037857217271482835,0.013898631501192948,0.09307627015041842,0.16939555287198352,0.17834953116045252,0.1863365229925763,0.3083541496836587,0.0,0.0,0.10990367380809592,0.40072256018668134,0.4095541023686613,0.0,0.0,0.11939418214196947,0.2621969189133787,0.2202472152458926,0.2670498967752925,0.1924644742336533,0.16351851725837097,0.2709059376871804,0.0,0.17789705521448618,0.028651106476499287,0.0,0.0,0.0,0.0,1.0,0.23441225140844194,0.15833422815043002,0.0,0.34220117921075105,0.0,0.14783679234857805,0.0,0.0,0.12331688699473384,0.0,0.1347933835335833,0.3294211488639158,0.09598041973338817,0.0,0.0,0.0,0.05749810226756824,0.0,0.0,0.0,0.0,0.013898615757506111,0.015017694661193737,0.0,0.20259138327248094,0.0,0.0,0.09307632984249097,0.09173814338268099,0.2655531913920846,0.06779416659701176,0.10620085091522866,0.11334701148627019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2802114035166546,0.13828614418937848,0.0,0.2230158304260682,0.3431000407590212,0.2332798997208053,0.18121410603943228
